prob_num,title,href,paywall,acceptance_rate,difficulty,uplikes,downlikes,verbosity,category
1440,Evaluate Boolean Expression,/problems/evaluate-boolean-expression,premium,75.6%,Medium,108,6,199,DB
1441,Build an Array With Stack Operations,/problems/build-an-array-with-stack-operations,free,70.9%,Easy,440,736,287,ALG
1442,Count Triplets That Can Form Two Arrays of Equal XOR,/problems/count-triplets-that-can-form-two-arrays-of-equal-xor,free,74.5%,Medium,862,43,245,ALG
1443,Minimum Time to Collect All Apples in a Tree,/problems/minimum-time-to-collect-all-apples-in-a-tree,free,55.6%,Medium,899,86,605,ALG
1444,Number of Ways of Cutting a Pizza,/problems/number-of-ways-of-cutting-a-pizza,free,55.3%,Hard,422,16,737,ALG
1445,Apples & Oranges,/problems/apples-oranges,premium,91.5%,Medium,126,17,208,DB
1446,Consecutive Characters,/problems/consecutive-characters,free,62.0%,Easy,1186,24,151,ALG
1447,Simplified Fractions,/problems/simplified-fractions,free,63.9%,Medium,229,31,183,ALG
1448,Count Good Nodes in Binary Tree,/problems/count-good-nodes-in-binary-tree,free,73.0%,Medium,2169,72,189,ALG
1449,Form Largest Integer With Digits That Add up to Target,/problems/form-largest-integer-with-digits-that-add-up-to-target,free,46.2%,Hard,480,8,253,ALG
1450,Number of Students Doing Homework at a Given Time,/problems/number-of-students-doing-homework-at-a-given-time,free,76.5%,Easy,553,127,372,ALG
1451,Rearrange Words in a Sentence,/problems/rearrange-words-in-a-sentence,free,61.8%,Medium,458,63,341,ALG
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,/problems/people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,free,56.5%,Medium,243,190,300,ALG
1453,Maximum Number of Darts Inside of a Circular Dartboard,/problems/maximum-number-of-darts-inside-of-a-circular-dartboard,free,36.3%,Hard,108,237,432,ALG
1454,Active Users,/problems/active-users,premium,38.4%,Medium,270,26,409,DB
1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,/problems/check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,free,64.5%,Easy,479,23,444,ALG
1456,Maximum Number of Vowels in a Substring of Given Length,/problems/maximum-number-of-vowels-in-a-substring-of-given-length,free,57.3%,Medium,673,37,171,ALG
1457,Pseudo-Palindromic Paths in a Binary Tree,/problems/pseudo-palindromic-paths-in-a-binary-tree,free,67.4%,Medium,942,34,281,ALG
1458,Max Dot Product of Two Subsequences,/problems/max-dot-product-of-two-subsequences,free,45.0%,Hard,557,11,402,ALG
1459,Rectangles Area,/problems/rectangles-area,premium,68.4%,Medium,49,87,460,DB
1460,Make Two Arrays Equal by Reversing Sub-arrays,/problems/make-two-arrays-equal-by-reversing-sub-arrays,free,72.6%,Easy,682,107,251,ALG
1461,Check If a String Contains All Binary Codes of Size K,/problems/check-if-a-string-contains-all-binary-codes-of-size-k,free,54.5%,Medium,678,66,132,ALG
1462,Course Schedule IV,/problems/course-schedule-iv,free,47.7%,Medium,746,46,641,ALG
1463,Cherry Pickup II,/problems/cherry-pickup-ii,free,70.8%,Hard,1864,18,316,ALG
1464,Maximum Product of Two Elements in an Array,/problems/maximum-product-of-two-elements-in-an-array,free,78.3%,Easy,860,149,0,ALG
1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,/problems/maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,free,37.1%,Medium,1009,231,333,ALG
1466,Reorder Routes to Make All Paths Lead to the City Zero,/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero,free,60.8%,Medium,1353,35,678,ALG
1467,Probability of a Two Boxes Having The Same Number of Distinct Balls,/problems/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,free,60.8%,Hard,191,140,783,ALG
1468,Calculate Salaries,/problems/calculate-salaries,premium,82.5%,Medium,77,16,299,DB
1469,Find All The Lonely Nodes,/problems/find-all-the-lonely-nodes,premium,81.7%,Easy,352,7,292,ALG
1470,Shuffle the Array,/problems/shuffle-the-array,free,88.3%,Easy,2188,169,140,ALG
1471,The k Strongest Values in an Array,/problems/the-k-strongest-values-in-an-array,free,59.7%,Medium,393,92,552,ALG
1472,Design Browser History,/problems/design-browser-history,free,74.7%,Medium,1158,99,223,ALG
1473,Paint House III,/problems/paint-house-iii,free,50.6%,Hard,542,28,511,ALG
1474,Delete N Nodes After M Nodes of a Linked List,/problems/delete-n-nodes-after-m-nodes-of-a-linked-list,premium,73.6%,Easy,275,8,276,ALG
1475,Final Prices With a Special Discount in a Shop,/problems/final-prices-with-a-special-discount-in-a-shop,free,75.2%,Easy,991,64,469,ALG
1476,Subrectangle Queries,/problems/subrectangle-queries,free,88.2%,Medium,355,950,251,ALG
1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,/problems/find-two-non-overlapping-sub-arrays-each-with-target-sum,free,36.6%,Medium,1150,57,390,ALG
1478,Allocate Mailboxes,/problems/allocate-mailboxes,free,55.4%,Hard,676,12,290,ALG
1479,Sales by Day of the Week,/problems/sales-by-day-of-the-week,premium,82.4%,Hard,92,33,334,DB
1480,Running Sum of 1d Array,/problems/running-sum-of-1d-array,free,89.5%,Easy,2415,176,128,ALG
1481,Least Number of Unique Integers after K Removals,/problems/least-number-of-unique-integers-after-k-removals,free,60.1%,Medium,834,63,124,ALG
1482,Minimum Number of Days to Make m Bouquets,/problems/minimum-number-of-days-to-make-m-bouquets,free,55.3%,Medium,1504,38,440,ALG
1483,Kth Ancestor of a Tree Node,/problems/kth-ancestor-of-a-tree-node,free,33.4%,Hard,938,81,334,ALG
1484,Group Sold Products By The Date,/problems/group-sold-products-by-the-date,premium,85.0%,Easy,203,14,282,DB
1485,Clone Binary Tree With Random Pointer,/problems/clone-binary-tree-with-random-pointer,premium,79.8%,Medium,274,43,493,ALG
1486,XOR Operation in an Array,/problems/xor-operation-in-an-array,free,84.2%,Easy,775,281,179,ALG
1487,Making File Names Unique,/problems/making-file-names-unique,free,34.7%,Medium,318,496,550,ALG
1488,Avoid Flood in The City,/problems/avoid-flood-in-the-city,free,25.3%,Medium,934,186,578,ALG
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,free,52.7%,Hard,426,41,724,ALG
1490,Clone N-ary Tree,/problems/clone-n-ary-tree,premium,83.7%,Medium,300,13,305,ALG
1491,Average Salary Excluding the Minimum and Maximum Salary,/problems/average-salary-excluding-the-minimum-and-maximum-salary,free,65.9%,Easy,555,83,238,ALG
1492,The kth Factor of n,/problems/the-kth-factor-of-n,free,62.1%,Medium,683,199,254,ALG
1493,Longest Subarray of 1's After Deleting One Element,/problems/longest-subarray-of-1s-after-deleting-one-element,free,60.0%,Medium,826,20,197,ALG
1494,Parallel Courses II,/problems/parallel-courses-ii,free,31.7%,Hard,572,45,662,ALG
1495,Friendly Movies Streamed Last Month,/problems/friendly-movies-streamed-last-month,premium,50.4%,Easy,50,8,217,DB
1496,Path Crossing,/problems/path-crossing,free,55.7%,Easy,465,8,371,ALG
1497,Check If Array Pairs Are Divisible by k,/problems/check-if-array-pairs-are-divisible-by-k,free,40.5%,Medium,895,54,231,ALG
1498,Number of Subsequences That Satisfy the Given Sum Condition,/problems/number-of-subsequences-that-satisfy-the-given-sum-condition,free,39.1%,Medium,1059,99,261,ALG
1499,Max Value of Equation,/problems/max-value-of-equation,free,46.9%,Hard,768,28,440,ALG
1500,Design a File Sharing System,/problems/design-a-file-sharing-system,premium,45.0%,Medium,37,88,566,ALG
1501,Countries You Can Safely Invest In,/problems/countries-you-can-safely-invest-in,premium,58.2%,Medium,151,19,428,DB
1502,Can Make Arithmetic Progression From Sequence,/problems/can-make-arithmetic-progression-from-sequence,free,70.2%,Easy,609,39,258,ALG
1503,Last Moment Before All Ants Fall Out of a Plank,/problems/last-moment-before-all-ants-fall-out-of-a-plank,free,54.8%,Medium,321,178,652,ALG
1504,Count Submatrices With All Ones,/problems/count-submatrices-with-all-ones,free,58.7%,Medium,1462,114,86,ALG
1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,/problems/minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,free,37.5%,Hard,303,19,231,ALG
1506,Find Root of N-Ary Tree,/problems/find-root-of-n-ary-tree,premium,78.2%,Medium,321,112,500,ALG
1507,Reformat Date,/problems/reformat-date,free,61.7%,Easy,238,320,110,ALG
1508,Range Sum of Sorted Subarray Sums,/problems/range-sum-of-sorted-subarray-sums,free,59.0%,Medium,533,101,403,ALG
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,/problems/minimum-difference-between-largest-and-smallest-value-in-three-moves,free,55.7%,Medium,1025,145,226,ALG
1510,Stone Game IV,/problems/stone-game-iv,free,60.8%,Hard,1238,53,424,ALG
1511,Customer Order Frequency,/problems/customer-order-frequency,premium,73.4%,Easy,217,42,273,DB
1512,Number of Good Pairs,/problems/number-of-good-pairs,free,87.9%,Easy,2295,139,126,ALG
1513,Number of Substrings With Only 1s,/problems/number-of-substrings-with-only-1s,free,44.1%,Medium,496,22,142,ALG
1514,Path with Maximum Probability,/problems/path-with-maximum-probability,free,46.0%,Medium,1096,25,512,ALG
1515,Best Position for a Service Centre,/problems/best-position-for-a-service-centre,free,38.8%,Hard,161,192,630,ALG
1516,Move Sub-Tree of N-Ary Tree,/problems/move-sub-tree-of-n-ary-tree,premium,65.4%,Hard,23,35,880,ALG
1517,Find Users With Valid E-Mails,/problems/find-users-with-valid-e-mails,premium,62.1%,Easy,92,60,212,DB
1518,Water Bottles,/problems/water-bottles,free,60.4%,Easy,659,53,345,ALG
1519,Number of Nodes in the Sub-Tree With the Same Label,/problems/number-of-nodes-in-the-sub-tree-with-the-same-label,free,39.6%,Medium,369,351,684,ALG
1520,Maximum Number of Non-Overlapping Substrings,/problems/maximum-number-of-non-overlapping-substrings,free,37.4%,Hard,456,55,450,ALG
1521,Find a Value of a Mysterious Function Closest to Target,/problems/find-a-value-of-a-mysterious-function-closest-to-target,free,43.6%,Hard,255,10,359,ALG
1522,Diameter of N-Ary Tree,/problems/diameter-of-n-ary-tree,premium,72.9%,Medium,404,6,369,ALG
1523,Count Odd Numbers in an Interval Range,/problems/count-odd-numbers-in-an-interval-range,free,49.4%,Easy,493,46,111,ALG
1524,Number of Sub-arrays With Odd Sum,/problems/number-of-sub-arrays-with-odd-sum,free,43.5%,Medium,726,30,140,ALG
1525,Number of Good Ways to Split a String,/problems/number-of-good-ways-to-split-a-string,free,70.3%,Medium,1263,30,296,ALG
1526,Minimum Number of Increments on Subarrays to Form a Target Array,/problems/minimum-number-of-increments-on-subarrays-to-form-a-target-array,free,67.9%,Hard,817,50,373,ALG
1527,Patients With a Condition,/problems/patients-with-a-condition,premium,51.3%,Easy,38,94,262,DB
1528,Shuffle String,/problems/shuffle-string,free,85.8%,Easy,1276,243,218,ALG
1529,Minimum Suffix Flips,/problems/minimum-suffix-flips,free,72.4%,Medium,619,30,407,ALG
1530,Number of Good Leaf Nodes Pairs,/problems/number-of-good-leaf-nodes-pairs,free,59.6%,Medium,1032,21,272,ALG
1531,String Compression II,/problems/string-compression-ii,free,37.8%,Hard,443,48,707,ALG
1532,The Most Recent Three Orders,/problems/the-most-recent-three-orders,premium,71.2%,Medium,83,5,493,DB
1533,Find the Index of the Large Integer,/problems/find-the-index-of-the-large-integer,premium,50.7%,Medium,82,11,444,ALG
1534,Count Good Triplets,/problems/count-good-triplets,free,80.5%,Easy,401,849,265,ALG
1535,Find the Winner of an Array Game,/problems/find-the-winner-of-an-array-game,free,48.8%,Medium,441,25,477,ALG
1536,Minimum Swaps to Arrange a Binary Grid,/problems/minimum-swaps-to-arrange-a-binary-grid,free,45.7%,Medium,416,59,372,ALG
1537,Get the Maximum Score,/problems/get-the-maximum-score,free,39.0%,Hard,556,32,299,ALG
1538,Guess the Majority in a Hidden Array,/problems/guess-the-majority-in-a-hidden-array,premium,61.8%,Medium,63,33,456,ALG
1539,Kth Missing Positive Number,/problems/kth-missing-positive-number,free,55.3%,Easy,2191,163,158,ALG
1540,Can Convert String in K Moves,/problems/can-convert-string-in-k-moves,free,32.4%,Medium,272,225,459,ALG
1541,Minimum Insertions to Balance a Parentheses String,/problems/minimum-insertions-to-balance-a-parentheses-string,free,49.0%,Medium,609,128,360,ALG
1542,Find Longest Awesome Substring,/problems/find-longest-awesome-substring,free,40.4%,Hard,497,11,215,ALG
1543,Fix Product Name Format,/problems/fix-product-name-format,premium,63.3%,Easy,54,32,369,DB
1544,Make The String Great,/problems/make-the-string-great,free,56.4%,Easy,675,50,457,ALG
1545,Find Kth Bit in Nth Binary String,/problems/find-kth-bit-in-nth-binary-string,free,58.0%,Medium,452,38,379,ALG
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,/problems/maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,free,46.2%,Medium,706,15,172,ALG
1547,Minimum Cost to Cut a Stick,/problems/minimum-cost-to-cut-a-stick,free,55.0%,Hard,1089,22,652,ALG
1548,The Most Similar Path in a Graph,/problems/the-most-similar-path-in-a-graph,premium,57.0%,Hard,281,135,918,ALG
1549,The Most Recent Orders for Each Product,/problems/the-most-recent-orders-for-each-product,premium,67.8%,Medium,58,4,354,DB
1550,Three Consecutive Odds,/problems/three-consecutive-odds,free,64.2%,Easy,342,46,0,ALG
1551,Minimum Operations to Make Array Equal,/problems/minimum-operations-to-make-array-equal,free,80.8%,Medium,771,131,549,ALG
1552,Magnetic Force Between Two Balls,/problems/magnetic-force-between-two-balls,free,54.0%,Medium,1044,76,509,ALG
1553,Minimum Number of Days to Eat N Oranges,/problems/minimum-number-of-days-to-eat-n-oranges,free,32.7%,Hard,621,41,220,ALG
1554,Strings Differ by One Character,/problems/strings-differ-by-one-character,premium,65.4%,Medium,200,5,300,ALG
1555,Bank Account Summary,/problems/bank-account-summary,premium,53.4%,Medium,84,21,424,DB
1556,Thousand Separator,/problems/thousand-separator,free,56.1%,Easy,320,11,94,ALG
1557,Minimum Number of Vertices to Reach All Nodes,/problems/minimum-number-of-vertices-to-reach-all-nodes,free,78.3%,Medium,1314,59,358,ALG
1558,Minimum Numbers of Function Calls to Make Target Array,/problems/minimum-numbers-of-function-calls-to-make-target-array,free,63.9%,Medium,401,22,404,ALG
1559,Detect Cycles in 2D Grid,/problems/detect-cycles-in-2d-grid,free,47.9%,Medium,584,21,676,ALG
1560,Most Visited Sector in a Circular Track,/problems/most-visited-sector-in-a-circular-track,free,58.0%,Easy,197,418,549,ALG
1561,Maximum Number of Coins You Can Get,/problems/maximum-number-of-coins-you-can-get,free,78.2%,Medium,587,87,242,ALG
1562,Find Latest Group of Size M,/problems/find-latest-group-of-size-m,free,40.7%,Medium,433,90,598,ALG
1563,Stone Game V,/problems/stone-game-v,free,40.8%,Hard,344,58,722,ALG
1564,Put Boxes Into the Warehouse I,/problems/put-boxes-into-the-warehouse-i,premium,64.5%,Medium,222,20,430,ALG
1565,Unique Orders and Customers Per Month,/problems/unique-orders-and-customers-per-month,premium,83.2%,Easy,52,26,244,DB
1566,Detect Pattern of Length M Repeated K or More Times,/problems/detect-pattern-of-length-m-repeated-k-or-more-times,free,43.5%,Easy,454,81,420,ALG
1567,Maximum Length of Subarray With Positive Product,/problems/maximum-length-of-subarray-with-positive-product,free,42.7%,Medium,1228,19,279,ALG
1568,Minimum Number of Days to Disconnect Island,/problems/minimum-number-of-days-to-disconnect-island,free,48.7%,Hard,360,118,411,ALG
1569,Number of Ways to Reorder Array to Get Same BST,/problems/number-of-ways-to-reorder-array-to-get-same-bst,free,49.2%,Hard,387,42,513,ALG
1570,Dot Product of Two Sparse Vectors,/problems/dot-product-of-two-sparse-vectors,premium,90.5%,Medium,743,97,291,ALG
1571,Warehouse Manager,/problems/warehouse-manager,premium,89.7%,Easy,81,7,225,DB
1572,Matrix Diagonal Sum,/problems/matrix-diagonal-sum,free,78.9%,Easy,1003,20,220,ALG
1573,Number of Ways to Split a String,/problems/number-of-ways-to-split-a-string,free,32.0%,Medium,434,55,265,ALG
1574,Shortest Subarray to be Removed to Make Array Sorted,/problems/shortest-subarray-to-be-removed-to-make-array-sorted,free,35.3%,Medium,936,29,234,ALG
1575,Count All Possible Routes,/problems/count-all-possible-routes,free,57.6%,Hard,342,16,819,ALG
1576,Replace All ?'s to Avoid Consecutive Repeating Characters,/problems/replace-all-s-to-avoid-consecutive-repeating-characters,free,49.9%,Easy,374,143,577,ALG
1577,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,/problems/number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,free,39.1%,Medium,227,44,129,ALG
1578,Minimum Time to Make Rope Colorful,/problems/minimum-time-to-make-rope-colorful,free,61.3%,Medium,929,38,535,ALG
1579,Remove Max Number of Edges to Keep Graph Fully Traversable,/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable,free,50.6%,Hard,594,4,580,ALG
1580,Put Boxes Into the Warehouse II,/problems/put-boxes-into-the-warehouse-ii,premium,63.6%,Medium,133,2,429,ALG
1581,Customer Who Visited but Did Not Make Any Transactions,/problems/customer-who-visited-but-did-not-make-any-transactions,premium,89.8%,Easy,68,25,276,DB
1582,Special Positions in a Binary Matrix,/problems/special-positions-in-a-binary-matrix,free,65.0%,Easy,415,17,218,ALG
1583,Count Unhappy Friends,/problems/count-unhappy-friends,free,57.6%,Medium,149,549,686,ALG
